ano,mes,data,regiao,uf,cidade,pm25,pm10,no2,co,o3,temperatura_media,umidade,indice_qualidade_ar,nivel_qualidade
2022,4,2022-04-01,Sudeste,ES,Vitória,27.61,35.62,25.3,1.23,35.49,25.7,69.4,53.45,Moderada
2022,4,2022-04-01,Sudeste,ES,Vila Velha,47.62,39.58,17.94,0.3,47.38,24.6,82.6,64.4,Moderada
2022,4,2022-04-01,Sudeste,ES,Serra,29.97,67.67,13.56,1.0,41.44,24.6,61.9,59.43,Moderada
2022,4,2022-04-01,Sul,PR,Curitiba,37.97,84.87,23.79,1.49,42.66,23.5,41.5,77.56,Moderada
2022,4,2022-04-01,Sul,PR,Londrina,26.8,72.87,26.75,1.79,44.35,24.9,78.1,67.8,Moderada
2022,4,2022-04-01,Sul,SC,Florianópolis,33.44,60.01,22.13,1.06,52.67,28.0,66.0,64.42,Moderada
2022,4,2022-04-01,Sul,SC,Joinville,54.1,64.16,29.81,1.01,25.6,21.7,65.4,82.84,Ruim
2022,4,2022-04-01,Sul,RS,Porto Alegre,35.22,77.19,33.15,1.49,58.44,23.6,70.6,77.07,Moderada
2022,4,2022-04-01,Sul,RS,Caxias do Sul,44.71,67.69,38.22,0.62,52.72,23.9,57.0,76.93,Moderada
2022,5,2022-05-01,Norte,AM,Manaus,30.89,106.46,30.22,1.72,33.3,22.5,67.2,79.08,Moderada
2022,5,2022-05-01,Norte,PA,Belém,41.25,38.5,16.21,1.7,60.39,24.5,65.5,70.41,Moderada
2022,5,2022-05-01,Norte,PA,Santarém,22.6,76.69,18.15,0.46,28.74,25.6,41.8,50.63,Moderada
2022,5,2022-05-01,Norte,RO,Porto Velho,28.86,48.97,28.15,1.57,31.35,26.5,41.4,60.91,Moderada
2022,5,2022-05-01,Norte,TO,Palmas,28.62,55.76,31.6,1.04,44.15,27.2,92.8,60.37,Moderada
2022,5,2022-05-01,Nordeste,BA,Salvador,29.12,93.74,31.6,1.5,45.56,26.4,41.2,74.07,Moderada
2022,5,2022-05-01,Nordeste,BA,Feira de Santana,28.45,72.66,22.64,1.47,39.45,24.1,87.0,65.17,Moderada
2022,5,2022-05-01,Nordeste,PE,Recife,44.9,52.86,33.08,1.37,36.24,23.3,89.4,76.48,Moderada
2022,5,2022-05-01,Nordeste,PE,Jaboatão dos Guararapes,31.96,60.48,32.72,1.03,50.55,21.4,76.5,65.39,Moderada
2022,5,2022-05-01,Nordeste,CE,Fortaleza,29.8,59.58,23.7,1.75,49.86,27.9,94.9,66.62,Moderada
2022,5,2022-05-01,Nordeste,CE,Juazeiro do Norte,36.63,71.38,24.14,1.13,32.0,19.5,92.9,69.09,Moderada
2022,5,2022-05-01,Nordeste,MA,São Luís,36.86,75.32,25.69,1.14,34.47,26.9,94.1,70.95,Moderada
2022,5,2022-05-01,Nordeste,PB,João Pessoa,24.67,104.31,18.69,0.32,47.62,26.8,84.6,60.27,Moderada
2022,5,2022-05-01,Centro-Oeste,DF,Brasília,32.94,62.15,25.54,1.6,42.02,26.7,91.3,68.54,Moderada
2022,5,2022-05-01,Centro-Oeste,GO,Goiânia,41.5,74.13,26.79,1.15,36.2,21.8,69.7,75.38,Moderada
2022,5,2022-05-01,Centro-Oeste,GO,Aparecida de Goiânia,48.67,67.91,19.71,0.56,39.02,28.7,41.1,74.1,Moderada
2022,5,2022-05-01,Centro-Oeste,MT,Cuiabá,36.48,76.18,37.58,0.8,56.91,24.9,55.4,73.36,Moderada
2022,5,2022-05-01,Centro-Oeste,MS,Campo Grande,29.96,64.12,25.23,1.13,30.13,19.8,47.5,61.35,Moderada
2022,5,2022-05-01,Sudeste,SP,São Paulo,38.12,58.77,16.7,0.54,51.63,24.7,77.6,62.62,Moderada
2022,5,2022-05-01,Sudeste,SP,Campinas,27.38,83.24,24.94,0.38,46.32,23.4,80.6,59.32,Moderada
2022,5,2022-05-01,Sudeste,SP,Ribeirão Preto,31.98,83.98,22.95,0.83,17.41,21.5,80.8,63.9,Moderada
2022,5,2022-05-01,Sudeste,RJ,Rio de Janeiro,39.8,85.77,26.56,0.54,36.33,21.0,83.5,71.82,Moderada
2022,5,2022-05-01,Sudeste,RJ,Niterói,31.67,53.86,12.86,0.5,55.96,25.7,86.2,54.8,Moderada
2022,5,2022-05-01,Sudeste,RJ,Nova Iguaçu,29.48,65.86,34.4,1.38,42.12,28.0,49.9,66.85,Moderada
2022,5,2022-05-01,Sudeste,RJ,Petrópolis,34.98,60.84,19.43,0.71,24.97,25.1,61.8,59.72,Moderada
2022,5,2022-05-01,Sudeste,MG,Belo Horizonte,25.87,47.05,37.11,0.46,47.02,23.2,48.0,52.67,Moderada
2022,5,2022-05-01,Sudeste,MG,Uberlândia,39.13,71.8,27.5,1.75,39.03,23.5,45.2,77.95,Moderada
2022,5,2022-05-01,Sudeste,MG,Juiz de Fora,38.99,99.28,30.29,0.67,52.26,28.5,73.9,78.1,Moderada
2022,5,2022-05-01,Sudeste,ES,Vitória,28.21,44.13,29.66,1.54,51.89,17.1,51.5,61.35,Moderada
2022,5,2022-05-01,Sudeste,ES,Vila Velha,32.05,87.71,23.66,0.81,14.48,25.6,69.2,64.65,Moderada
2022,5,2022-05-01,Sudeste,ES,Serra,34.46,58.89,23.63,0.8,43.37,27.8,82.6,62.4,Moderada
2022,5,2022-05-01,Sul,PR,Curitiba,52.6,48.0,44.31,1.58,24.3,29.3,76.8,85.48,Ruim
2022,5,2022-05-01,Sul,PR,Londrina,34.46,69.43,29.59,0.72,36.14,33.5,85.4,65.15,Moderada
2022,5,2022-05-01,Sul,SC,Florianópolis,35.12,30.76,32.28,0.37,40.18,24.9,94.7,54.35,Moderada
2022,5,2022-05-01,Sul,SC,Joinville,49.96,62.03,24.56,0.72,31.66,27.9,73.2,75.54,Moderada
2022,5,2022-05-01,Sul,RS,Porto Alegre,36.7,89.55,21.86,1.61,36.8,25.0,47.1,77.43,Moderada
2022,5,2022-05-01,Sul,RS,Caxias do Sul,27.03,95.94,33.62,0.6,31.87,25.1,42.1,64.72,Moderada
2022,6,2022-06-01,Norte,AM,Manaus,32.92,42.45,16.85,0.39,43.19,20.7,95.0,51.91,Moderada
2022,6,2022-06-01,Norte,PA,Belém,38.03,39.93,20.6,0.7,42.51,25.5,53.3,59.18,Moderada
2022,6,2022-06-01,Norte,PA,Santarém,26.5,70.65,32.39,1.02,49.63,20.4,69.9,62.75,Moderada
2022,6,2022-06-01,Norte,RO,Porto Velho,41.87,98.36,21.0,1.0,29.07,17.9,86.8,78.47,Moderada
2022,6,2022-06-01,Norte,TO,Palmas,40.07,73.76,28.57,1.2,49.44,21.8,50.7,76.19,Moderada
2022,6,2022-06-01,Nordeste,BA,Salvador,37.2,70.62,36.61,0.76,26.88,22.3,52.2,69.08,Moderada
2022,6,2022-06-01,Nordeste,BA,Feira de Santana,36.94,73.42,10.65,0.42,34.39,26.8,76.7,61.05,Moderada
2022,6,2022-06-01,Nordeste,PE,Recife,43.5,94.67,23.23,1.76,38.3,20.2,89.8,86.53,Ruim
2022,6,2022-06-01,Nordeste,PE,Jaboatão dos Guararapes,29.55,48.68,12.57,0.53,48.08,31.1,76.8,50.93,Moderada
2022,6,2022-06-01,Nordeste,CE,Fortaleza,34.64,85.21,11.32,1.07,28.55,28.9,78.5,66.71,Moderada
2022,6,2022-06-01,Nordeste,CE,Juazeiro do Norte,47.6,52.25,22.53,1.13,47.34,25.8,48.8,75.27,Moderada
2022,6,2022-06-01,Nordeste,MA,São Luís,38.86,55.8,21.33,0.98,23.89,27.3,80.4,64.47,Moderada
2022,6,2022-06-01,Nordeste,PB,João Pessoa,25.29,93.17,18.95,0.78,36.85,22.4,81.7,60.73,Moderada
2022,6,2022-06-01,Centro-Oeste,DF,Brasília,37.15,60.39,31.2,1.28,23.95,20.7,43.4,68.99,Moderada
2022,6,2022-06-01,Centro-Oeste,GO,Goiânia,33.06,73.4,18.28,1.55,39.05,20.3,59.0,68.96,Moderada
2022,6,2022-06-01,Centro-Oeste,GO,Aparecida de Goiânia,39.99,57.58,11.5,1.55,52.04,24.8,75.3,70.88,Moderada
2022,6,2022-06-01,Centro-Oeste,MT,Cuiabá,44.74,41.2,42.29,0.36,41.79,26.0,42.6,68.16,Moderada
2022,6,2022-06-01,Centro-Oeste,MS,Campo Grande,36.93,98.03,21.58,1.12,30.65,29.8,68.9,75.16,Moderada
2022,6,2022-06-01,Sudeste,SP,São Paulo,32.88,66.52,14.58,0.97,18.33,24.1,75.9,59.43,Moderada
2022,6,2022-06-01,Sudeste,SP,Campinas,37.99,67.46,16.96,0.4,28.82,27.0,69.0,61.34,Moderada
2022,6,2022-06-01,Sudeste,SP,Ribeirão Preto,44.09,61.16,23.59,1.0,51.27,26.0,73.2,73.96,Moderada
2022,6,2022-06-01,Sudeste,RJ,Rio de Janeiro,34.94,57.49,30.72,0.85,41.91,23.3,57.9,64.48,Moderada
2022,6,2022-06-01,Sudeste,RJ,Niterói,50.61,86.35,33.67,1.43,48.49,25.2,44.7,91.81,Ruim
2022,6,2022-06-01,Sudeste,RJ,Nova Iguaçu,16.22,77.58,22.42,0.89,32.93,22.7,59.5,50.01,Moderada
2022,6,2022-06-01,Sudeste,RJ,Petrópolis,38.25,95.47,30.01,1.69,44.91,31.3,49.3,83.79,Ruim
2022,6,2022-06-01,Sudeste,MG,Belo Horizonte,43.36,65.35,27.16,0.94,40.66,23.6,74.0,73.74,Moderada
2022,6,2022-06-01,Sudeste,MG,Uberlândia,22.61,63.93,1.0,0.61,45.14,23.8,40.6,46.0,Boa
2022,6,2022-06-01,Sudeste,MG,Juiz de Fora,30.65,72.64,18.36,1.67,24.29,21.3,94.7,66.09,Moderada
2022,6,2022-06-01,Sudeste,ES,Vitória,33.53,41.82,35.26,1.8,26.36,26.8,57.1,66.47,Moderada
2022,6,2022-06-01,Sudeste,ES,Vila Velha,24.82,74.81,21.55,0.65,33.46,21.0,71.7,54.96,Moderada
2022,6,2022-06-01,Sudeste,ES,Serra,41.01,105.87,36.26,1.07,55.12,23.3,60.4,86.49,Ruim
2022,6,2022-06-01,Sul,PR,Curitiba,30.14,84.02,22.57,0.74,38.77,27.5,85.0,63.55,Moderada
2022,6,2022-06-01,Sul,PR,Londrina,33.13,89.46,28.85,0.38,25.69,23.7,48.4,65.04,Moderada
2022,6,2022-06-01,Sul,SC,Florianópolis,33.08,75.04,22.26,0.66,31.89,23.6,85.4,62.54,Moderada
2022,6,2022-06-01,Sul,SC,Joinville,47.03,72.93,30.76,0.6,43.03,23.3,77.1,77.32,Moderada
2022,6,2022-06-01,Sul,RS,Porto Alegre,40.23,63.03,36.29,0.61,47.46,23.2,50.3,70.65,Moderada
2022,6,2022-06-01,Sul,RS,Caxias do Sul,41.74,125.17,5.33,0.6,34.51,21.9,88.0,78.41,Moderada
2022,7,2022-07-01,Norte,AM,Manaus,25.04,58.43,22.55,0.43,43.55,27.2,46.8,50.61,Moderada
2022,7,2022-07-01,Norte,PA,Belém,33.99,82.83,21.55,1.19,38.48,22.5,86.4,70.03,Moderada
2022,7,2022-07-01,Norte,PA,Santarém,39.37,82.88,19.11,0.78,31.37,23.6,73.8,70.31,Moderada
2022,7,2022-07-01,Norte,RO,Porto Velho,35.09,81.42,22.03,1.06,46.69,25.1,68.4,70.58,Moderada
2022,7,2022-07-01,Norte,TO,Palmas,45.46,67.8,43.31,0.99,41.96,19.4,46.6,80.84,Ruim
2022,7,2022-07-01,Nordeste,BA,Salvador,24.98,53.14,23.15,0.84,58.21,23.4,66.6,54.07,Moderada
2022,7,2022-07-01,Nordeste,BA,Feira de Santana,62.33,75.7,8.22,0.7,59.33,23.9,67.3,88.62,Ruim
2022,7,2022-07-01,Nordeste,PE,Recife,28.11,47.61,25.89,1.31,48.67,27.3,83.6,58.98,Moderada
2022,7,2022-07-01,Nordeste,PE,Jaboatão dos Guararapes,33.76,55.46,25.67,0.43,35.54,23.5,93.4,57.69,Moderada
2022,7,2022-07-01,Nordeste,CE,Fortaleza,25.37,51.5,24.54,1.47,55.93,27.6,41.9,59.17,Moderada
2022,7,2022-07-01,Nordeste,CE,Juazeiro do Norte,40.31,124.41,23.08,0.47,49.94,23.5,47.2,81.92,Ruim
2022,7,2022-07-01,Nordeste,MA,São Luís,21.91,71.56,30.32,0.46,34.38,27.2,49.2,52.32,Moderada
2022,7,2022-07-01,Nordeste,PB,João Pessoa,24.36,78.77,18.9,1.35,40.47,22.2,79.8,61.21,Moderada
2022,7,2022-07-01,Centro-Oeste,DF,Brasília,16.01,86.17,13.97,1.21,27.19,27.5,86.5,51.87,Moderada
2022,7,2022-07-01,Centro-Oeste,GO,Goiânia,44.15,84.89,24.85,0.79,50.71,28.5,57.8,78.52,Moderada
2022,7,2022-07-01,Centro-Oeste,GO,Aparecida de Goiânia,30.95,70.18,26.43,0.46,44.92,21.8,41.7,60.18,Moderada
2022,7,2022-07-01,Centro-Oeste,MT,Cuiabá,36.33,97.65,14.08,0.6,48.79,19.5,55.7,70.28,Moderada
2022,7,2022-07-01,Centro-Oeste,MS,Campo Grande,32.37,90.16,27.65,0.78,22.04,21.9,64.8,67.01,Moderada
2022,7,2022-07-01,Sudeste,SP,São Paulo,40.24,89.73,25.28,1.57,46.04,21.9,78.2,82.12,Ruim
2022,7,2022-07-01,Sudeste,SP,Campinas,59.93,75.72,9.08,1.38,37.98,21.9,78.2,89.99,Ruim
2022,7,2022-07-01,Sudeste,SP,Ribeirão Preto,49.91,57.44,25.97,0.82,38.27,21.9,78.1,76.13,Moderada
2022,7,2022-07-01,Sudeste,RJ,Rio de Janeiro,25.1,43.2,22.52,0.63,23.07,26.0,61.1,46.41,Boa
2022,7,2022-07-01,Sudeste,RJ,Niterói,40.92,71.03,31.23,0.97,34.89,26.1,55.4,73.67,Moderada
2022,7,2022-07-01,Sudeste,RJ,Nova Iguaçu,39.93,75.35,21.2,1.21,20.81,23.9,72.5,71.86,Moderada
2022,7,2022-07-01,Sudeste,RJ,Petrópolis,19.0,64.42,9.43,1.67,51.27,31.3,92.5,54.07,Moderada
2022,7,2022-07-01,Sudeste,MG,Belo Horizonte,51.96,92.65,32.5,1.63,48.56,24.4,57.4,95.91,Ruim
2022,7,2022-07-01,Sudeste,MG,Uberlândia,32.41,41.46,28.57,1.32,30.35,22.4,72.7,60.3,Moderada
2022,7,2022-07-01,Sudeste,MG,Juiz de Fora,41.15,70.28,27.45,0.82,50.02,27.2,53.0,73.04,Moderada
2022,7,2022-07-01,Sudeste,ES,Vitória,37.5,91.0,20.05,1.68,36.37,21.4,79.2,78.56,Moderada
2022,7,2022-07-01,Sudeste,ES,Vila Velha,37.47,95.73,20.78,0.32,37.09,22.6,61.3,69.1,Moderada
2022,7,2022-07-01,Sudeste,ES,Serra,34.86,82.36,28.54,1.58,46.43,24.7,60.3,76.41,Moderada
2022,7,2022-07-01,Sul,PR,Curitiba,35.09,71.61,20.36,0.87,31.44,25.5,46.0,64.71,Moderada
2022,7,2022-07-01,Sul,PR,Londrina,39.54,24.33,13.81,1.78,28.5,21.3,73.4,62.21,Moderada
2022,7,2022-07-01,Sul,SC,Florianópolis,41.34,60.3,31.9,1.42,55.81,23.1,46.0,77.23,Moderada
2022,7,2022-07-01,Sul,SC,Joinville,33.0,65.86,26.62,1.77,39.94,26.4,75.6,71.01,Moderada
2022,7,2022-07-01,Sul,RS,Porto Alegre,30.76,60.98,16.81,0.41,24.38,25.0,52.7,52.85,Moderada
2022,7,2022-07-01,Sul,RS,Caxias do Sul,34.35,75.48,31.61,1.33,39.28,27.1,42.3,72.27,Moderada
2022,8,2022-08-01,Norte,AM,Manaus,26.07,37.79,25.11,1.7,49.36,26.9,68.3,57.74,Moderada
2022,8,2022-08-01,Norte,PA,Belém,35.28,78.62,21.25,0.54,24.43,20.0,58.6,63.49,Moderada
2022,8,2022-08-01,Norte,PA,Santarém,27.28,81.26,31.88,1.62,42.57,24.1,70.9,70.05,Moderada
2022,8,2022-08-01,Norte,RO,Porto Velho,43.23,40.97,30.61,0.59,30.92,21.8,44.4,64.62,Moderada
2022,8,2022-08-01,Norte,TO,Palmas,22.79,79.73,17.48,0.58,37.61,27.3,41.8,53.18,Moderada
2022,8,2022-08-01,Nordeste,BA,Salvador,14.54,79.84,28.26,1.0,46.74,26.9,43.3,52.79,Moderada
2022,8,2022-08-01,Nordeste,BA,Feira de Santana,34.99,77.13,17.12,1.77,19.13,25.7,70.7,71.1,Moderada
2022,8,2022-08-01,Nordeste,PE,Recife,39.57,85.43,26.3,0.83,42.5,28.8,82.7,74.47,Moderada
2022,8,2022-08-01,Nordeste,PE,Jaboatão dos Guararapes,32.81,39.55,13.14,1.57,27.44,27.6,88.3,57.97,Moderada
2022,8,2022-08-01,Nordeste,CE,Fortaleza,29.21,61.8,29.49,0.33,29.33,30.3,64.7,54.7,Moderada
2022,8,2022-08-01,Nordeste,CE,Juazeiro do Norte,24.39,43.28,27.9,1.67,51.17,28.7,41.5,58.19,Moderada
2022,8,2022-08-01,Nordeste,MA,São Luís,30.61,55.58,16.58,0.49,43.45,33.5,62.1,53.87,Moderada
2022,8,2022-08-01,Nordeste,PB,João Pessoa,36.28,58.21,25.28,1.58,41.97,19.2,45.1,70.34,Moderada
2022,8,2022-08-01,Centro-Oeste,DF,Brasília,35.7,55.29,13.21,0.76,43.39,26.8,85.2,59.66,Moderada
2022,8,2022-08-01,Centro-Oeste,GO,Goiânia,21.18,103.46,28.97,1.56,26.24,22.4,45.3,67.3,Moderada
2022,8,2022-08-01,Centro-Oeste,GO,Aparecida de Goiânia,32.49,62.0,31.56,1.08,32.56,29.8,58.2,64.52,Moderada
2022,8,2022-08-01,Centro-Oeste,MT,Cuiabá,46.89,103.71,29.55,1.69,26.56,24.3,56.0,91.68,Ruim
2022,8,2022-08-01,Centro-Oeste,MS,Campo Grande,39.09,85.43,34.31,0.74,6.39,23.4,55.4,71.71,Moderada
2022,8,2022-08-01,Sudeste,SP,São Paulo,42.59,66.78,29.79,1.43,43.33,25.4,44.6,78.26,Moderada
2022,8,2022-08-01,Sudeste,SP,Campinas,16.14,79.14,19.91,1.17,50.83,22.4,45.6,53.74,Moderada
2022,8,2022-08-01,Sudeste,SP,Ribeirão Preto,11.45,60.51,18.72,1.23,19.61,29.2,65.6,41.89,Boa
2022,8,2022-08-01,Sudeste,RJ,Rio de Janeiro,45.35,102.7,8.98,0.57,42.26,23.7,48.0,77.51,Moderada
2022,8,2022-08-01,Sudeste,RJ,Niterói,42.93,74.19,28.43,0.6,39.66,28.8,66.4,73.02,Moderada
2022,8,2022-08-01,Sudeste,RJ,Nova Iguaçu,34.43,42.78,30.11,0.8,39.83,24.3,56.4,59.62,Moderada
2022,8,2022-08-01,Sudeste,RJ,Petrópolis,16.47,40.5,25.94,1.67,48.12,27.0,76.5,49.61,Boa
2022,8,2022-08-01,Sudeste,MG,Belo Horizonte,27.49,84.47,33.93,1.79,41.36,24.0,92.6,72.78,Moderada
2022,8,2022-08-01,Sudeste,MG,Uberlândia,41.56,63.41,34.02,0.93,44.21,24.2,41.7,73.6,Moderada
2022,8,2022-08-01,Sudeste,MG,Juiz de Fora,28.78,55.21,32.45,1.25,43.35,21.8,84.9,62.15,Moderada
2022,8,2022-08-01,Sudeste,ES,Vitória,33.53,94.45,33.86,1.32,22.21,25.2,47.7,75.02,Moderada
2022,8,2022-08-01,Sudeste,ES,Vila Velha,45.6,99.29,29.3,0.91,24.4,27.8,51.3,82.94,Ruim
2022,8,2022-08-01,Sudeste,ES,Serra,24.27,47.99,16.66,1.46,40.05,24.1,44.7,53.7,Moderada
2022,8,2022-08-01,Sul,PR,Curitiba,30.93,67.23,36.67,0.47,43.22,27.3,82.3,61.91,Moderada
2022,8,2022-08-01,Sul,PR,Londrina,31.98,62.05,34.69,0.72,41.99,25.1,62.2,62.94,Moderada
2022,8,2022-08-01,Sul,SC,Florianópolis,42.5,96.29,23.75,1.71,37.68,23.9,62.4,85.73,Ruim
2022,8,2022-08-01,Sul,SC,Joinville,53.66,86.92,18.81,0.43,30.35,25.7,91.1,81.24,Ruim
2022,8,2022-08-01,Sul,RS,Porto Alegre,39.88,65.91,27.18,1.33,40.4,32.9,84.2,73.87,Moderada
2022,8,2022-08-01,Sul,RS,Caxias do Sul,45.75,72.53,30.53,1.14,39.61,25.1,52.9,80.04,Ruim
2022,9,2022-09-01,Norte,AM,Manaus,29.84,61.48,21.31,0.68,43.63,25.9,94.3,57.34,Moderada
2022,9,2022-09-01,Norte,PA,Belém,21.3,60.51,21.85,0.93,43.68,22.2,89.4,51.58,Moderada
2022,9,2022-09-01,Norte,PA,Santarém,34.51,40.74,38.95,1.26,37.67,24.4,94.8,64.81,Moderada
2022,9,2022-09-01,Norte,RO,Porto Velho,31.72,66.38,28.14,1.52,49.97,28.9,52.8,69.32,Moderada
2022,9,2022-09-01,Norte,TO,Palmas,43.31,28.39,22.7,1.22,37.23,22.9,76.0,65.21,Moderada
2022,9,2022-09-01,Nordeste,BA,Salvador,52.28,78.11,27.42,1.16,36.16,21.3,57.2,86.33,Ruim
2022,9,2022-09-01,Nordeste,BA,Feira de Santana,37.84,75.83,22.01,1.01,40.56,16.4,92.7,70.68,Moderada
2022,9,2022-09-01,Nordeste,PE,Recife,46.33,59.89,22.03,0.39,27.55,24.8,64.2,68.02,Moderada
2022,9,2022-09-01,Nordeste,PE,Jaboatão dos Guararapes,39.1,74.37,13.84,1.4,44.8,19.8,68.2,72.95,Moderada
2022,9,2022-09-01,Nordeste,CE,Fortaleza,43.31,70.04,24.3,0.67,34.12,29.3,71.4,71.34,Moderada
2022,9,2022-09-01,Nordeste,CE,Juazeiro do Norte,37.48,80.48,27.53,0.4,31.02,23.7,61.4,67.02,Moderada
2022,9,2022-09-01,Nordeste,MA,São Luís,36.73,107.92,29.58,0.82,45.42,21.5,58.6,78.57,Moderada
2022,9,2022-09-01,Nordeste,PB,João Pessoa,35.63,68.04,29.41,0.35,60.71,29.2,73.0,65.31,Moderada
2022,9,2022-09-01,Centro-Oeste,DF,Brasília,45.62,64.62,19.66,1.09,33.68,23.0,94.8,74.22,Moderada
2022,9,2022-09-01,Centro-Oeste,GO,Goiânia,22.28,57.99,17.64,0.61,36.95,26.4,93.5,47.56,Boa
2022,9,2022-09-01,Centro-Oeste,GO,Aparecida de Goiânia,11.41,73.63,20.98,1.24,44.36,34.6,70.1,48.28,Boa
2022,9,2022-09-01,Centro-Oeste,MT,Cuiabá,35.09,64.39,17.83,0.94,29.32,19.6,59.8,62.63,Moderada
2022,9,2022-09-01,Centro-Oeste,MS,Campo Grande,24.62,98.35,25.59,1.22,40.58,24.4,69.2,66.96,Moderada
2022,9,2022-09-01,Sudeste,SP,São Paulo,36.72,72.75,21.69,0.48,49.84,23.4,41.8,65.52,Moderada
2022,9,2022-09-01,Sudeste,SP,Campinas,38.97,61.98,22.8,1.73,54.33,17.1,89.6,75.54,Moderada
2022,9,2022-09-01,Sudeste,SP,Ribeirão Preto,30.69,56.72,29.41,0.66,20.79,26.0,56.2,56.54,Moderada
2022,9,2022-09-01,Sudeste,RJ,Rio de Janeiro,28.66,48.43,18.7,1.32,43.16,22.0,85.0,57.45,Moderada
2022,9,2022-09-01,Sudeste,RJ,Niterói,24.74,75.7,28.69,1.24,32.42,24.2,91.1,61.52,Moderada
2022,9,2022-09-01,Sudeste,RJ,Nova Iguaçu,37.3,71.24,32.51,1.52,16.87,28.3,51.7,73.35,Moderada
2022,9,2022-09-01,Sudeste,RJ,Petrópolis,53.41,46.28,23.86,1.09,38.29,22.8,51.0,78.19,Moderada
2022,9,2022-09-01,Sudeste,MG,Belo Horizonte,41.3,63.27,27.17,1.0,43.26,20.8,70.2,72.13,Moderada
2022,9,2022-09-01,Sudeste,MG,Uberlândia,42.63,83.31,24.76,1.27,43.48,23.7,42.2,79.87,Moderada
2022,9,2022-09-01,Sudeste,MG,Juiz de Fora,46.79,68.86,34.32,0.59,36.44,22.2,55.2,76.27,Moderada
2022,9,2022-09-01,Sudeste,ES,Vitória,23.13,55.44,26.66,0.37,29.11,22.4,41.8,47.18,Boa
2022,9,2022-09-01,Sudeste,ES,Vila Velha,45.3,75.11,19.57,1.57,35.39,19.4,53.6,80.51,Ruim
2022,9,2022-09-01,Sudeste,ES,Serra,36.35,65.27,23.22,1.8,34.62,26.8,73.5,72.69,Moderada
2022,9,2022-09-01,Sul,PR,Curitiba,38.22,44.78,23.77,1.56,49.09,23.8,84.2,68.92,Moderada
2022,9,2022-09-01,Sul,PR,Londrina,33.85,69.35,27.36,1.12,33.92,23.3,45.6,67.02,Moderada
2022,9,2022-09-01,Sul,SC,Florianópolis,35.29,92.9,22.06,1.52,56.18,22.4,81.6,78.28,Moderada
2022,9,2022-09-01,Sul,SC,Joinville,29.03,80.53,20.55,0.62,52.35,26.5,65.1,61.6,Moderada
2022,9,2022-09-01,Sul,RS,Porto Alegre,29.77,78.96,17.42,1.59,18.73,28.2,76.4,65.48,Moderada
2022,9,2022-09-01,Sul,RS,Caxias do Sul,49.67,57.48,17.62,1.73,33.61,23.5,94.3,80.68,Ruim
2022,10,2022-10-01,Norte,AM,Manaus,35.55,48.79,14.19,1.11,47.84,25.3,52.1,61.38,Moderada
2022,10,2022-10-01,Norte,PA,Belém,35.47,43.11,25.52,1.37,26.93,25.8,46.3,62.69,Moderada
2022,10,2022-10-01,Norte,PA,Santarém,23.02,66.53,7.75,1.52,16.59,25.7,69.8,53.09,Moderada
2022,10,2022-10-01,Norte,RO,Porto Velho,36.35,54.41,28.67,0.34,20.95,28.3,59.2,58.27,Moderada
2022,10,2022-10-01,Norte,TO,Palmas,27.46,79.11,22.13,1.23,38.18,22.9,80.6,63.66,Moderada
2022,10,2022-10-01,Nordeste,BA,Salvador,29.12,64.28,16.53,1.43,41.71,21.3,50.4,62.05,Moderada
2022,10,2022-10-01,Nordeste,BA,Feira de Santana,48.5,70.64,15.51,1.73,34.59,32.9,64.8,82.53,Ruim
2022,10,2022-10-01,Nordeste,PE,Recife,29.85,77.73,31.78,0.76,29.54,22.0,85.2,63.25,Moderada
2022,10,2022-10-01,Nordeste,PE,Jaboatão dos Guararapes,25.54,47.39,26.17,0.38,41.59,21.0,78.4,48.56,Boa
2022,10,2022-10-01,Nordeste,CE,Fortaleza,39.02,98.28,21.16,1.05,36.33,26.1,62.3,77.03,Moderada
2022,10,2022-10-01,Nordeste,CE,Juazeiro do Norte,45.0,62.97,14.95,0.54,41.8,28.9,71.6,68.49,Moderada
2022,10,2022-10-01,Nordeste,MA,São Luís,23.48,80.65,18.97,1.3,38.61,28.0,59.4,60.32,Moderada
2022,10,2022-10-01,Nordeste,PB,João Pessoa,19.38,99.04,29.74,1.03,32.13,21.6,83.8,61.05,Moderada
2022,10,2022-10-01,Centro-Oeste,DF,Brasília,38.95,57.69,42.22,0.45,38.5,21.4,41.5,67.5,Moderada
2022,10,2022-10-01,Centro-Oeste,GO,Goiânia,34.83,70.58,24.86,0.73,38.58,27.4,89.7,64.88,Moderada
2022,10,2022-10-01,Centro-Oeste,GO,Aparecida de Goiânia,29.96,87.46,36.04,0.85,52.52,26.6,46.1,69.92,Moderada
2022,10,2022-10-01,Centro-Oeste,MT,Cuiabá,37.51,85.25,13.15,1.26,33.44,24.5,74.0,71.78,Moderada
2022,10,2022-10-01,Centro-Oeste,MS,Campo Grande,31.74,54.52,33.12,1.54,32.03,27.8,44.2,65.98,Moderada
2022,10,2022-10-01,Sudeste,SP,São Paulo,20.99,64.37,4.77,0.36,31.78,25.0,72.3,42.24,Boa
2022,10,2022-10-01,Sudeste,SP,Campinas,27.33,37.65,34.56,1.43,37.91,29.3,91.0,57.89,Moderada
2022,10,2022-10-01,Sudeste,SP,Ribeirão Preto,13.14,60.22,17.25,0.49,64.91,31.1,54.9,41.58,Boa
